Code,Title,Credits,Description
HS 1553,NUTRITION,three,"Prerequisite: NONE 
This course is designed to provide the student with an understanding of basic 
nutrition and how it applies to good health throughout the life cycle."
HS 2553,PATHOPHYSIOLOGY,three,"Prerequisite: NONE 
This introductory course focuses on the pathophysiology of common disease 
conditions affecting human beings across the lifespan.  The pathophysiologic 
basis of common human health alterations and associated clinical 
manifestations, disease prevention, known causes and factors predisposing 
to specific diseases will be discussed"
HWP 1011,STRENGTH AND CONDITIONING,one,"Prerequisite:  NONE 
This course is designed to give students the opportunity to learn fitness 
concepts and conditioning techniques used for obtaining optimal physical 
fitness.  Students will benefit from comprehensive weight training and 
endurance activities.  Students will learn basic fundamentals of strength 
training, aerobic training, and overall fitness training and conditioning."
HWP 1021,BEGINNING WEIGHT TRAINING,one,"Prerequisite: NONE 
A course designed to introduce a variety of programs for building strength, 
power, endurance, flexibility and cardiovascular endurance. Both machines 
and free weights will be used for programs. Weight management will be 
discussed. This course can be used to satisfy the PE Core Educational 
Requirement, but cannot be used to satisfy elective requirements."
HWP 1061,LIFETIME SPORTS,one,"Prerequisite: NONE 
This course is designed to give an overview of a variety of sports 
activities. Emphasis is placed on the skills and rules necessary to participate 
in a variety of lifetime sports. Upon completion, students should be able 
to demonstrate an awareness of the importance of participating in lifetime 
sports activities. This course can be used to satisfy the PE Core 
Educational Requirement, but cannot 
be used to satisfy elective 
requirements."
HWP 1071,BEGINNING GOLF,one,"murray-state-college|murray-state-college
Prerequisite: NONE 
The course is designed and taught to provide a practical approach at helping 
the student understand and implement coaching in a way that can help 
both the student and the players under him or her."
HWP 1081,WOMEN’S FITNESS,one,"Prerequisite: NONE 
This course introduces basic and intermediate strategies to developing an 
appropriate individual strength and resistance program. Emphasis will be 
placed on understanding basic program design, implementation, and 
execution of basic resistance exercises."
HWP 1111,INTRODUCTION TO INTERCOLLEGIATE MEN’S SOCCER I,one,"Prerequisite: NONE 
The beginning skills and concepts of soccer at the collegiate level 
including basic fundamental skill development and team and individual 
concepts in a competitive setting against other college level athletes."
HWP 1113,PERSONAL HEALTH,three,"Prerequisite: NONE 
Instruction is given in personal health and hygiene."
HWP 1121,INTRODUCTION TO INTERCOLLEGIATE MEN’S SOCCER II,one,"Prerequisite: NONE 
A continuation of the basic fundamental skills and concepts began in 
Introduction to Intercollegiate Soccer I."
HWP 1131,WALKING AND JOGGING,one,"Prerequisite: NONE 
The purpose of this class is to encourage regular participation in health 
and fitness walking as the primary aerobic activity for a personal fitness 
program. Students will learn the guidelines to begin and sustain a 
walking or jogging program safely and effectively.  This course can be 
used to satisfy the PE Core Educational Requirement, but cannot be used 
to satisfy elective requirements."
HWP 1132,LIFETIME WELLNESS,two,"Prerequisite: NONE 
A course designed to discuss the components of health-related fitness: 
cardiorespiratory endurance, muscular strength and endurance, flexibility 
and body composition, as well as nutrition, stress management and 
alcohol education. Students are exposed to a variety of lifetime activities 
that promote health and well-being."
HWP 1141,SOCIAL AND SQUARE DANCE,one,"Prerequisite: NONE 
This course is designed to give an overview of a variety of dance activities.  
This course includes fundamental theories and techniques in social 
dancing (Ballroom, Folk, and Square Dancing).  This course can be used 
to satisfy the PE Core Educational Requirement, but cannot be used to 
satisfy elective requirements."
HWP 1151,INTRODUCTION TO SHOOTING SPORTS I,one,"Prerequisite: NONE 
The beginning skills and concepts of Shooting Sports at the collegiate level. 
This will include basic fundamental skill development of shooting sports as 
well as basic concepts of shooting sports in a competitive setting against 
other college level athletes."
HWP 1161,INTRODUCTION TO SHOOTING SPORTS II,one,"Prerequisite: NONE 
A continuation of the skills and concepts of the Introduction to Shooting 
Sports I. This class will include more basic fundamental skills development 
of as well as more basic concepts of Shooting Sports in a competitive setting 
against other college level athletes."
HWP 1171,INTRODUCTION TO RODEO I,one,"Prerequisite: NONE 
The beginning skills and concepts of Rodeo at the collegiate level. This will 
include basic fundamental skill development of team roping, bull riding, steer 
wrestling, saddle bronc, bareback riding, calf roping, barrel racing, 
breakaway roping, and goat tying as well as more basic concepts of Rodeo 
in a competitive setting against other college level athletes."
HWP 1181,INTRODUCTION TO RODEO II,one,"Prerequisite: NONE 
A continuation of the skills and concepts of the Introduction to Rodeo I. This 
class will include more basic fundamental skills development of team roping, 
bull riding, steer wrestling, saddle bronc, bareback riding, calf roping, barrel 
racing, breakaway roping, and goat tying as well as more basic Rodeo in a 
competitive setting against other college level athletes."
HWP 1211,INTRODUCTION TO INTERCOLLEGIATE WOMEN’S,one,"SOCCER I 
Prerequisite: NONE 
The beginning skills and concepts of soccer at the collegiate level 
including basic fundamental skill development and team and individual 
concepts in a competitive setting against other college level athletes."
HWP 1221,INTRODUCTION TO INTERCOLLEGIATE WOMEN’S,one,"SOCCER II 
Prerequisite:  NONE 
A continuation of the basic fundamental skills and concepts began in 
Introduction to Intercollegiate Soccer I."
HWP 1311,INTRODUCTION TO INTERCOLLEGIATE MEN’S BASEBALL,one,"I 
Prerequisite: NONE 
The beginning skills and concepts of baseball at the collegiate level 
including basic fundamental skill development and team and individual 
concepts in a competitive setting against other college level athletes."
HWP 1321,INTRODUCTION TO INTERCOLLEGIATE MEN’S BASEBALL,one,"II 
Prerequisite: NONE 
A continuation of the basic fundamental skills and concepts began in 
Introduction to Intercollegiate Baseball I."
HWP 1331,INTRODUCTION TO INTERCOLLEGIATE BASS FISHING I,one,"Prerequisite: NONE 
This course introduces the fundamental skills and concepts of bass fishing 
at the collegiate level. Emphasis is placed on proper techniques and 
strategies for bass fishing as well as the basic concepts, rules, and 
regulations of bass fishing in a competitive setting against other college-
level athletes."
HWP 1341,INTRODUCTION TO INTERCOLLEGIATE BASS FISHING II,one,"Prerequisite: NONE 
This course is a continuation of the skills and concepts from Introduction 
to Bass Fishing I. Emphasis is placed on proper techniques and strategies 
for bass fishing as well as the basic concepts, rules, and regulations of 
bass fishing in a competitive setting against other college-level athletes."
HWP 1411,INTRODUCTION TO INTERCOLLEGIATE WOMEN’S,one,"SOFTBALL I 
Prerequisite: NONE 
This course is designed as a basic introduction to the sport of softball. 
Participants will gain an understanding of scorekeeping, various position 
responsibilities, and an overall knowledge of the sport."
HWP 1421,INTRODUCTION TO INTERCOLLEGIATE WOMEN’S,one,"SOFTBALL II 
Prerequisite: NONE 
This course is designed as a basic advanced knowledge of fast pitch 
softball. The participant will have a general overall knowledge of position 
responsibility plus general fitness and weightlifting knowledge."
HWP 1431,INTRODUCTION TO ACADEMIC TEAM I,one,"Prerequisite: NONE 
This course introduces the beginning skills and concepts of Academic 
Team at the collegiate level. Students will practice the fundamentals of 
critical thinking as well as basic concepts of Quizbowl in a competitive 
setting."
HWP 1441,INTRODUCTION TO ACADEMIC TEAM II,one,"Prerequisite: NONE 
This course is a continuation of the skills and 
concepts from Introduction to Academic Team I."
HWP 1511,INTRODUCTION TO INTERCOLLEGIATE MEN’S,one,"BASKETBALL I 
Prerequisite: NONE 
The beginning skills and concepts of basketball at the collegiate level 
including basic fundamental skill development and team and individual 
concepts in a competitive setting against other college level athletes."
HWP 1521,INTRODUCTION TO INTERCOLLEGIATE MEN’S,one,"BASKETBALL II 
Prerequisite: NONE 
A continuation of the basic fundamental skills and concepts began in 
Introduction to Intercollegiate Men's Basketball I."
HWP 1611,INTRODUCTION TO INTERCOLLEGIATE WOMEN’S,one,"BASKETBALL I 
Prerequisite: NONE 
The beginning skills and concepts of basketball at the collegiate level 
including basic fundamental skill development and team and individual 
concepts in a competitive setting against other college level athletes."
HWP 1621,INTRODUCTION TO INTERCOLLEGIATE WOMEN’S,one,"BASKETBALL II 
Prerequisite: NONE 
A continuation of the basic fundamental skills and concepts began in 
Introduction to Intercollegiate Women's Basketball I."
HWP 1711,INTRODUCTION TO INTERCOLLEGIATE MEN’S GOLF I,one,"Prerequisite: NONE 
This class introduces freshmen students to golf at the college level.  They 
will learn practicing techniques and play several tournaments."
HWP 1721,INTRODUCTION TO INTERCOLLEGIATE MEN’S GOLF II,one,"Prerequisite: NONE 
This class will teach players to compete at the college level and how to 
practice efficiently. They will play several tournaments."
HWP 1811,INTRODUCTION TO INTERCOLLEGIATE WOMEN’S GOLF I,one,"Prerequisite: NONE 
This class introduces freshmen students to golf at the college level.  They 
will learn practicing techniques and play several tournaments."
HWP 1821,INTRODUCTION TO INTERCOLLEGIATE WOMEN’S GOLF II,one,"Prerequisite: NONE 
This class will teach players to compete at the college level and how to 
practice efficiently. They will play several tournaments."
HWP 1911,INTRODUCTION TO E-SPORTS I,one,"Prerequisite: None 
The beginning skills and concepts of E-Sports at the collegiate level. This 
will include basic fundamental skill development of computer systems as 
well as basic concepts of gaming in a competitive setting against other 
college level athletes."
HWP 1921,INTRODUCTION TO E-SPORTS II,one,"Prerequisite: None 
A continuation of the skills and concepts of the Introduction to E-Sports I. 
This class will include more basic fundamental skills development of 
computer systems as well as more basic concepts of gaming in a 
competitive setting against other college level athletes."
HWP 2111,ADVANCED INTERCOLLEGIATE MEN’S SOCCER I,one,"Prerequisite: NONE 
The skills and concepts covered in 1111 and 1121 at a more advanced 
level in a competitive setting against other college level athletes."
HWP 2121,ADVANCED INTERCOLLEGIATE MEN’S SOCCER II,one,"murray-state-college|murray-state-college
Prerequisite: NONE 
A continuation of the more advance skills and concepts began in 
Advanced Intercollegiate Soccer I."
HWP 2151,ADVANCED SHOOTING SPORTS I,one,"Prerequisite: NONE 
The skills and concepts covered in Introduction to Shooting Sports I and 
Intro to Shooting Sports II at a more advanced level in a competitive setting 
against other college level athletes."
HWP 2161,ADVANCED SHOOTING SPORTS II,one,"Prerequisite: NONE 
This course continues developing the skills learned in HWP 2151 at a more 
advanced level in a competitive setting against other college-level athletes."
HWP 2171,ADVANCED RODEO I,one,"Prerequisite: NONE 
The skills and concepts covered in Intro to Rodeo I and Intro to Rodeo II at 
a more advanced level in a competitive setting against other college level 
athletes."
HWP 2181,ADVANCED RODEO II,one,"Prerequisite: NONE 
A continuation of more the advanced skills and concepts introduced in 
Advanced Rodeo I."
HWP 2211,ADVANCED INTERCOLLEGIATE WOMEN’S SOCCER I,one,"Prerequisite: NONE 
The skills and concepts covered in 1211 and 1221 at a more advanced 
level in a competitive setting against other college level athletes."
HWP 2213,FIRST AID,three,"Prerequisite: NONE 
Open to both men and women, this standard first aid course as outlined 
by the American Red Cross, consists of emergency assistance and 
treatment in cases of accident, injury, or illness. Included is instruction on 
prevention of injuries and methods of massage, taping and bandaging."
HWP 2221,ADVANCED INTERCOLLEGIATE WOMEN’S SOCCER II,one,"Prerequisite: NONE 
A continuation of the more advance skills and concepts began in 
Advanced Intercollegiate Soccer I."
HWP 2222,SPORTS RULES AND OFFICIATING,two,"Prerequisite: NONE 
This course involves a study of the rules, mechanics and principles of 
officiating in different sports. Two lecture hours with laboratory work 
required."
HWP 2232,THEORY OF COACHING BASEBALL,two,"Prerequisite: NONE 
This course covers the basic fundamentals of all player positions, the 
philosophy of high school coaching, and the principles involved in 
construction and maintenance of a baseball park.  
Two lecture hours a week."
HWP 2242,THEORY OF COACHING BASKETBALL,two,"Prerequisite: NONE 
This course involves the basic principles of coaching basketball.    
Two lecture hours a week."
HWP 2251,ADVANCED SHOOTING SPORTS II,one,"Prerequisite: NONE 
A continuation of more the advanced skills and concepts introduced in 
Advanced Shooting Sports I."
HWP 2311,ADVANCED MEN’S INTERCOLLEGIATE BASEBALL I,one,"Prerequisite: NONE 
The skills and concepts covered in 1311 and 1321 at a more advanced 
level in a competitive setting against other college level athletes."
HWP 2321,ADVANCED INTERCOLLEGIATE MEN’S BASEBALL II,one,"Prerequisite: NONE 
A continuation of the more advance skills and concepts began in 
Advanced Intercollegiate Baseball I."
HWP 2331,ADVANCED INTERCOLLEGIATE BASS FISHING I,one,"Prerequisite:  NONE 
This course presents advanced skills and practices in collegiate bass 
fishing.  Emphasis is placed on refining skills from Introduction to Bass 
Fishing I and II and developing more advanced strategies for successful 
angling in a competitive setting against other college-level athletes."
HWP 2341,ADVANCED INTERCOLLEGIATE BASS FISHING II,one,"Prerequisite:  NONE 
This course is a continuation of the concepts presented in Advanced Bass 
Fishing I. Emphasis is placed on the further development and 
refinement of advanced skills and strategies for successful angling in a 
competitive setting against other college-level athletes."
HWP 2411,ADVANCED INTERCOLLEGIATE WOMEN’S SOFTBALL I,one,"Prerequisite: NONE 
This course is designed for individuals who have completed the previous 
softball courses. Individuals must have advanced fast pitch knowledge and 
will gain an understanding of various first and third defensive options plus 
bunt coverage."
HWP 2421,ADVANCED INTERCOLLEGIATE WOMEN’S SOFTBALL II,one,"Prerequisite: NONE 
This course is designed for individuals who have completed the previous 
softball courses. Individuals must have advanced fast pitch knowledge and 
will gain an understanding of various slap defenses and bunt defenses. 
Plus, individuals in this course will create a skills video to showcase their 
knowledge and skills on all previous softball related topics."
HWP 2431,ADVANCED ACADEMIC TEAM I,one,"murray-state-college|murray-state-college
Prerequisite:  NONE 
This course builds on the skills and concepts from Introductory Academic 
Team II to enable students to compete at a more advanced level."
HWP 2441,ADVANCED ACADEMIC TEAM II,one,"Prerequisite:  NONE 
This course is a continuation of the more advanced skills and introduced in 
Advanced Academic Team I."
HWP 2511,ADVANCED INTERCOLLEGIATE MEN’S BASKETBALL I,one,"Prerequisite: NONE 
The skills and concepts covered in 1511 and 1521 at a more advanced 
level in a competitive setting against other college level athletes."
HWP 2521,ADVANCED INTERCOLLEGIATE MEN’S BASKETBALL II,one,"Prerequisite: NONE 
A continuation of the more advance skills and concepts began in 
Advanced Intercollegiate Men's Basketball I."
HWP 2531,INTRODUCTION TO INTERCOLLEGIATE WOMEN’S,one,"SOCCER II 
Prerequisite: NONE 
A continuation of the basic fundamental skills and concepts began in 
Introduction to Intercollegiate Women's Soccer I."
HWP 2611,ADVANCED INTERCOLLEGIATE WOMEN’S BASKETBALL I,one,"Prerequisite: NONE 
The skills and concepts covered in 1611 and 1621 at a more advanced 
level in a competitive setting against other college level athletes."
HWP 2621,ADVANCED INTERCOLLEGIATE WOMEN’S BASKETBALL II,one,"Prerequisite: NONE 
A continuation of the more advance skills and concepts began in 
Advanced Intercollegiate Women's Basketball I."
HWP 2711,ADVANCED INTERCOLLEGIATE MEN’S GOLF I,one,"Prerequisite: NONE 
This class teaches the sophomore student to work at a higher level, to aid 
in being noticed by four- year schools. Scoring is an essential part of this 
semester. They need to learn to have a good round of golf even when 
things aren’t going well."
HWP 2721,ADVANCED INTERCOLLEGIATE MEN’S GOLF II,one,"Prerequisite: NONE 
This class teaches the players to play tournaments and lower their scores.  
At this level, they should be offered scholarships to higher level colleges 
and move on with their golf career."
HWP 2810,SPECIAL PROBLEMS IN PHYSICAL EDUCATION,,"Prerequisite:  Program Chair approval 
This course is designed specifically for special seminars, special studies, 
special interests, and other special projects/events/activities related to 
Physical Education. Course may be repeated for credit.  
Credit: Varies from one to four semester hours"
HWP 2811,ADVANCED INTERCOLLEGIATE WOMEN’S GOLF I,one,"Prerequisite: NONE 
This class teaches the sophomore student to work at a higher level, in 
order to be noticed by four-year schools. Scoring is an essential part of 
this semester. They need to learn to have a good round of golf even 
when things aren’t going well."
HWP 2812,ISSUE AWARNESS,two,"Prerequisite: Program Chair approval 
This course is designed specifically for special seminars, special studies, 
special interests, and other special projects/events/activities related to 
Physical Education. Course may be repeated for credit."
HWP 2821,ADVANCED INTERCOLLEGIATE WOMEN’S GOLF II,one,"Prerequisite: NONE 
This class teaches the players to play tournaments and lower their scores.  
At this level, they should be offered scholarships to higher level colleges 
and move on with their golf career."
HWP 2911,ADVANCED E-SPORTS I,,"Prerequisite: NONE 
The skills and concepts covered in 1911 and 1921 at a more advanced level 
in a competitive setting against other college level athletes."
HWP 2921,ADVANCED E-SPORTS II,,"Prerequisite: NONE 
A continuation of more the advanced skills and concepts introduced in 
Advanced E-Sports I."
HWP 2960,INTRODUCTION OF KINESIOLOGY,,"Prerequisite: NONE 
This course is designed for those students who are interested in 
pursuing a career in the field of kinesiology. The philosophy, history 
and scientific foundations of kinesiology, exercise science, 
health/wellness, fitness and sport will be covered. Students will have the 
opportunity to explore professional career opportunities in teaching, 
coaching, athletic training, sport management, fitness leadership, sport 
media and health/wellness. The challenges, future of kinesiology, sport 
and health/wellness are also addressed. 
Credit: Varies from one to four semester hours"
HWP 2972,ATHLETIC TRAINING PRACTICUM,two,"Prerequisite: NONE 
This course is designed specifically as an independent study course around 
the student’s specific needs within the Health Wellness and Human 
Performance degree."
HST 1423,EARLY WORLD HISTORY,three,"Prerequisite: NONE 
This course examines the major world civilizations from the prehistoric era 
to the early renaissance."
HST 1433,MODERN WORLD HISTORY,three,"Prerequisite: NONE 
 
murray-state-college|murray-state-college
This course examines the events, movements, and ideas of the last five 
centuries that have shaped contemporary civilizations."
HST 1483,UNITED STATES HISTORY SURVEY TO THE CIVIL WAR ERA,three,"Prerequisite: NONE 
This course is a survey of United States history to the Civil War era."
HST 1493,UNITED STATES HISTORY SURVEY SINCE THE CIVIL WAR,three,"ERA 
Prerequisite: NONE 
This course is a survey of United States history from the Reconstruction 
era to the present."
HST 1723,HISTORY OF THE INDIAN TRIBES OF THE UNITED STATES,three,"Prerequisite: NONE 
This course is a survey of the Indian tribes of the United States from the 
pre-Columbian to the contemporary period. The presentation will 
encompass the impact on tribal cultures of contact with white civilization 
and the relationship of various tribes with the colonial and United States 
governments."
HST 2323,OKLAHOMA HISTORY,three,"Prerequisite: NONE 
This college level course in Oklahoma history surveys early European 
exploration, Indian and white settlement, and development of state 
government. It examines the Oklahoma experience in the context of the 
larger national experience."
HST 2810,SPECIAL PROBLEMS IN HISTORY,,"Prerequisite: Program Chair approval 
This course is designed specifically for special seminars, special studies, 
special interests, and other special projects/events/activities related to 
History. Course may be repeated for credit.   
Credit: Varies from one to four semester hours 
 
HONORS PROGRAM (HP)"
HP 1122,or 1232 HONORS PROGRAM SEMINAR,two,"Prerequisite: Concurrent Honors Enrollment 
This course is an interdisciplinary seminar (team taught) open only to 
honors program students who are concurrently enrolled in honors option 
and/or independent study. Course may be repeated once for credit."
HP 2142,or 2252 HONORS PROGRAM SEMINAR,two,"Prerequisite: Concurrent Honors Enrollment 
This course is an interdisciplinary seminar (team taught) open only to 
honors program students who are concurrently enrolled in honors option 
and/or independent study. Course may be repeated once for credit."
HP 2810,SPECIAL PROBLEMS IN HONORS PROGRAM,,"Prerequisite: Program Chair approval 
This course is designed specifically for special seminars, special studies, 
special interests, and other special projects/events/activities. C ou r s e 
m a y  b e r e p e a t e d f o r  c r e d it.   
Credit: Varies from one to four semester hours 
 
HUMANITIES (HUM)"
HUM 1111,HUMANITIES,one,"Prerequisite: NONE 
This course is composed of a series of humanities-related events (concerts, 
art shows, plays, etc.). Students earn credit by attending these events and 
completing assignments as described in the course syllabus."
approximately 1,week and will include,three,"theoretical concepts and hands on clinical experiences.  Students will tour 
and/or participate in care in a variety of acute and community settings and 
have opportunities to collaborate with health professionals from the host 
country and/or other college/university students, and visiting health care 
teams."
HUM 2113,HUMANITIES I,three,"Prerequisite: NONE 
Humanities I is a study of how the significant ideas of western and other 
world cultures have been expressed in the visual arts, architecture, music, 
film, and literature from the pre-historic era through the Renaissance."
HUM 2223,HUMANITIES II,three,"Prerequisite: NONE 
Humanities II is a study of how the significant ideas of western and other 
world cultures have been expressed in the visual arts, architecture, 
music, film, and literature from the late Renaissance through the present."
HUM 2233,TRAVEL STUDIES,three,"Prerequisite: NONE 
In this humanities course students will travel and learn firsthand about the 
history and culture of the countries they visit. Students will tour art and 
historical museums, study the regional architecture, learn about cultural, 
commercial and agricultural practices, and taste the delicacies each 
country has to offer. Students will meet prior to departure for trip-specific 
research to be completed before departure and will be assisted in preparing 
for foreign travel. Students will be required to keep a daily travel journal. 
Course work will be completed within two weeks of return."
HUM 2403,SERVICE LEARNING ACROSS BORDERS,three,"Prerequisites:  Instructor Approval 
Service learning engages students in projects that serve the community 
while building social, civic and academic skills.  The Oklahoma Study Abroad 
Project brings together students from community colleges across the state 
to travel to an international location and participate in a service-learning 
project, focusing on education, environmental development and/or income 
generation.  Utilizing an intensive weeklong, field-based model the students 
will work with the local community on various projects such as floor 
 
murray-state-college|murray-state-college
installation, creating ecological trails and working with local youth on health 
issues and building latrines.  Each project will enhance their understanding 
of community service and social responsibility.  Upon their return to the U.S., 
each student will utilize the knowledge and skills learned while studying 
abroad to create their own service project within their community."
HUM 2810,SPECIAL PROBLEMS IN HUMANITIES,one,"Prerequisite: Program Chair approval  
This course is designed specifically for special seminars, special studies, 
special interests, and other special projects/events/activities related to 
Humanities. Course may be repeated for credit.  
Credit: Varies from one to four semester hours. 
 
INDUSTRIAL ENGINEERING TECHNOLOGY (IET) 
 
  IET 1111 SUCCESS STRATEGIES FOR IET 
  Prerequisite: NONE 
Designed to help students develop skills for collegiate success in and out 
of the classroom. This class focuses on topics related to goal setting, time 
management, study skills, communication and motivation as they relate to 
the manufacturing industry, as well as, campus resources that are 
available to students."
IET 1113,INTRODUCTION TO INDUSTRIAL ENGINEERING TECH,three,"Prerequisite: NONE 
This course focuses on basic safety guidelines and practices (OSHA) 
including work place safety, PPE, and equipment safety. In addition, this 
course will cover basic hand tools and usage, dimensional measurements 
and conversion, and micrometer and caliper measurement."
IET 1213,FLUID POWER,,"Prerequisite: NONE 
This course focuses on basic fundamental knowledge of fluid power such 
as, basic pneumatic and hydraulic power systems and circuits, principals 
of pneumatic and hydraulic pressure and flow, and control circuits. 
Credit: Three credit hours"
IET 1223,AC/DC ELECTRICAL SYSTEMS,three,"Prerequisite: NONE 
This course focuses on basic fundamentals of alternating current (AC) and 
direct (DC). Topics included are Basic Electrical Circuits, Electrical 
Measurements, Inductance and Capacitance, Combination Circuits, and 
Transformers."
IET 1313,MACHINE TOOL PRACTICES,three,"Prerequisites: NONE 
This course is designed to provide the student with basic operational skills 
and knowledge of some common machine associated with the field of 
manufacturing. Use of the engine lathe, lathe accessories, tool bit grinding 
and lathe machining procedures will be emphasized in this course. Use of 
the bench and pedestal grinders and metal cutting saws will also be 
covered."
IET 1323,GENERAL METALS,three,"Prerequisites: NONE 
This course is designed to provide the student with a basic working 
knowledge in the field of metallurgy as it applies to gunsmithing and 
metalsmithing techniques. Emphasis will be placed on characteristics and 
selection of various metal alloys, heat treating/tempering processes that 
apply to metal alloys, and hardness and tensile strength testing of various 
metal alloys. Students will also develop skills in the process of color case 
hardening, the manufacturing and tempering of gun tungsten inert gas 
(TIG) welding."
IET 1333,ELECTRICAL RELAY & COMPUTER CONTROL,three,"Prerequisite: IET 1223 
This course focuses on more advanced concepts of electrical circuits, 
analysis and troubleshooting. Topics included are Control Logic, 
Sequencing Control, Timers and Advanced Systems, Troubleshooting and 
provides and introduction to basic PLC programming"
IET 1413,ELECTRICAL WIRING AND FABRICATION,three,"Prerequisite: IET 1223 
Electrical wiring and fabrication introduce electrical system wiring and 
develops fundamental knowledge of electrical wiring and components. 
Covers basic electrical system wiring, interpreting wire installation plans, 
handling non-metallic cable, understanding application of basic 
components such as switches, outlets, and lighting, and connecting 
electrical services. This curriculum focuses on the practice of wiring for a 
residential system."
IET 1512,BLUEPRINT READING,two,"Prerequisite: NONE 
This course is designed to provide the technical student with the 
necessary skills to visualize and interpret industrial drawings and prints 
encountered in the machine trades. This course includes an Introduction 
to drawing and print types, principals of orthographic projection, the 
alphabet and precedence of line types, Interpretation of single and 
Multiview drawing, interpretation of title blocks, various methods of 
dimensioning and tolerance, types of view sectioning, special notation, 
and auxiliary views will be discussed. The student will also learn the 
basics of Isometric sketching used to produce simple technical sketches. 
An emphasis will be placed on the use of technical illustrations and prints 
to develop these basic skills and understanding. The use of Computer 
Aided Drafting (CAD) may be added as laboratory conditions permit."
IET 1532,INTRO TO CAD ENGINEERING,two,"Prerequisite: IET 1512 
This course is a beginner’s introduction to AutoCAD. In this course, 
students will learn how to create a drawing, set up individualized 
workspace settings, build drawing templates and apply proper 
dimensioning rules. The primary focus of this class is the introduction and 
utilization of 2D drafting and modeling and using the different drawing 
formats available in order to maintain compatibility between the various 
drafting software available. Projects will be assigned, but the majority of 
the drawings will be of the students’ choice."
IET 2113,PROGRAMMABLE LOGIC CONTROLLERS I,three,"Prerequisite: NONE 
This course provides students with the fundamentals of programmable 
logic controllers such as Introduction to Programmable Controllers, Basic 
PanelView Plus Terminal Operation, PLC Program Operations, PLC 
Programming, PLC Motor Control, PLC Timer and Counter Instructions, 
and Event Sequencing."
IET 2223,PROGRAMMABLE LOGIC CONTROLLERS II,three,"murray-state-college|murray-state-college
Prerequisite: IET 2113 
This course focuses on more advanced aspects of programmable logic 
controllers (PLC) such as Program Control Instructions, Math and Date 
Move Instructions, PanelView Plus Application Editing, Analog 
Inputs/Outputs, Variable Output Applications, an introduction to PLC 
Troubleshooting, PLC Systems Troubleshooting, Analog Input/Output 
Troubleshooting, and Analog Application Troubleshooting."
IET 2333,IET INTERNSHIP I,three,"Prerequisite: NONE 
An internship experience provides the student with an opportunity to 
explore career-interests in manufacturing by visiting and observing 
multiple facilities and manufacturing plants in the area. This experience 
helps students come to a greater understanding of the wide application of 
the skills learned during the program, and the large demand for 
employment in the field."
IET 2343,INTERNSHIP II,three,"Prerequisite: NONE 
An internship experience provides the student with an opportunity to 
explore career-interests in manufacturing while applying knowledge and 
skills learned in the classroom in a work setting. The experiences also 
helps students gain a clearer sense of what they still need to learn and 
provides an opportunity to build professional networks. This course 
focuses on work experiences and practical application."
IET 2413,3D PRINTING,three,"Prerequisite: IET 1532 
This course is an introduction to 3D printing from safety and usage of 
design and fabrication using CAD (computer aided design) software. 
Students will have the opportunity to create a small project and learn how 
3D printing has impacted society."
IET 2423,HEAVY EQUIPMENT OPERATION I,three,"Prerequisite: NONE 
This course introduces fundamental machine functions, safety practices, 
and maintenance. It is designed to develop apprentice-level skills I the 
operation of heavy equipment. In addition, students will identify career 
options that exist for heavy equipment operators."
IET 2433,LASER ENGRAVING,thee,"Prerequisite: IET 1532 
Learn how to use a laser engraver and practice engraving different types 
of materials. This course will cover creating digital files compatible with a 
laser engraver. Each student will have the opportunity to create a small 
project as they learn the laser engraving process from start to finish. 
Safety skills and laser engraving techniques will be addressed."
IET 2523,HEAVY EQUIPMENT OPERATION II,three,"Prerequisite: IET 2423 
This course is a continuation of IET 2423 and allows students to develop 
an understanding of basic surveying techniques, receive extensive 
training in safety regulations and procedures, and learn how to handle 
controls precisely and judge distances accurately. This course also 
promotes awareness of potential job site difficulties and allows students to 
gain knowledge of work ethic expected by employers in the construction 
industry."
IET 2542,ADVANCED CAD ENGINEERING,two,"Prerequisite: IET 1532  
This course is a continuation of IET 1532. In this course students will build 
upon their knowledge of AutoCAD by using more advanced methods of 
drawing and utilizing the different input methods to increase their speed.  In 
this course the student will become familiar with 3D drawing in AutoCAD 
and learn how to model parts in both 2D and 3D before projecting them into 
a three-view standard format.  Primary focus of this class is the introduction 
and utilization of 3D modeling, as well as using the different drawing formats 
available in order to maintain compatibility between the various modeling 
software available, such as Solidworks and Catia. Projects will be assigned, 
but the majority of the drawing will be of the students’ choice.     
One lecture hour and two laboratory hours."
IET 2553,INTRODUCTION TO CNC,three,"Prerequisite: GS 1532 
This course is designed to provide students in the Gunsmithing Technology 
Program with a basic knowledge of Computer Numerical Control (CNC) 
programming.  An emphasis will be place on programming in 3 axes on a 
milling machine as students learn to write simple part programs using 
conversational programming, importing programs and drawings to the mill 
and learning basic ‘G’ codes.   
Two lecture hours and two laboratory hours."
IET 2613,MECHATRONICS I,three,"Prerequisite: IET 1333 
This course focuses on networking and programming multiple devices using 
a single and multiple PLCs. Students will work with devices to train with 
common industrial production devices, including Pick and Place, Gauging, 
Indexing, Sorting, Robotic Servos, and Storage devices."
LIB 1012,INTRODUCTION TO LIBRARIES,two,"Prerequisite: NONE 
This course is designed to teach students about the inner workings of a 
library. Students will become proficient in conducting research using print 
and non-print resources as well as specific electronic databases.  A service-
learning component is required."
