Code,Title,Credits,Description
aFIN 4073,Applied Finance,3,"An advanced study of how organizations make financial 
decisions regarding working capital, capital management, 
and other special topics. 
Prerequisite: FIN-3073."
FIN 4093,Financial Planning Capstone,3,"Students will use all of the steps in the financial planning 
process to understand the personal and financial 
circumstances of a client, identify and select goals, analyze 
the client's current and potential courses of action, develop 
financial plan recommendations, and present a 
comprehensive financial plan to a client. Students are 
required to apply the CFP® Board's Financial Planning 
Standards of Conduct throughout the process. 
Prerequisite: ACC-3033, FIN-3083, aFIN-4113, aFIN-4143, 
aFIN-4153, and aFIN-4133. 
 
 
Traditional Courses | 187"
aFIN 4113,Risk and Insurance,3,"Students examine the principles of risk management and 
the use of insurance as a method of managing financial risk 
exposure. Students learn how to identify the various types 
of financial risk and to evaluate alternative strategies in 
order to lessen the impact of unplanned events. The 
analysis of client insurance needs and methods of 
determining the type and amount of insurance best suited 
to each client's situation is examined, incorporating 
discussions of life, property, liability, homeowner's and 
personal auto insurance. Also covered are medical and 
disability insurance and long-term care policies."
aFIN 4133,Professional Financial Planning,3,"Students examine the concepts of financial planning, 
including the technical skills required in areas such as 
income tax, investments, insurance, employment benefits, 
and estate planning. Students will learn how to provide 
financial planning services and develop client relationships."
aFIN 4143,Retirement Planning,3,"An introduction to retirement planning for the financial 
planning professional. 
Prerequisite: Junior standing."
aFIN 4153,Estate Planning,3,"An introduction to estate planning for the financial planning 
professional. 
Prerequisite: Junior standing. 
FIN a4173 - Advanced Tax (3) 
The study of taxation of property transactions, corporations, 
partnerships, and exempt organizations. 
Prerequisite: ACC-3033. Crosslisted as: ACC-4173."
FIN 5019,Independent Study in Finance,1 - 4,
FIN 5029,Finance Internship,1 - 6,"A supervised experience performed in a professional 
environment related to finance. 
Prerequisite: Departmental application and approval. 
GRD - Graphic Design"
GRD 1013G,Design Foundations,3,"An introduction to the theory and practice of visual 
communication design with emphasis given to the study of 
composition, the elements of design, the dynamics of color, 
and the illusion of space. 
Crosslisted as: ART-1013G."
GRD 2003,Computer Graphic Design I,3,"A beginning course in which students begin to develop 
skills using Illustrator, Photoshop, and InDesign on Mac. 
Producing work for print is emphasized. Students also 
increase ability to effectively solve graphic design 
problems, and increase in the development of professional 
work habits."
GRD 2023,Typography,3,"An intensive foundation in the elements of typographic 
design, introducing the design and history of letterforms; 
delving into typographic hierarchy; integrating type and 
image; using an underlying typographic grid and style 
sheets in editorial and publication design, with emphasis on 
readability and legibility. Attention is given to clear visual 
organization and excellent detailing of hyphenation and 
justification as well as spacing of text."
GRD 2093G,Digital Photography,3,"A beginning course in which students develop skills in the 
techniques, processes, and concepts of photography. The 
course covers the basics of photography, digital cameras, 
and using Adobe Lightroom and Photoshop on a MAC 
computer to retrieve, sort, and manipulate digital 
photographs. This will equip students to understand file 
management and to develop basic skills in retouching an 
image and printing. No previous software experience is 
required. A digital DSLR camera is required."
GRD 3003,Computer Graphic Design II,3,"An intermediate course in which students increase in skill 
using Illustrator, InDesign, and Photoshop, alone and in 
tandem. Special emphasis is given to typography. Students 
solve graphic design problems using the computer, orally 
critique their own and others' work, print and professionally 
present their projects. 
Prerequisite: GRD-2003."
GRD 3013,Computer Graphic Design III,3,"An advanced course using InDesign, Illustrator, Photoshop, 
scanning, digital photography and high-end color output to 
produce documents and images for graphic design. 
Emphasis is on oral critique, presentation skills and 
creating a strong, client-based design that solves 
communication problems. 
Prerequisite: GRD-2003 and GRD-3003. 
188| Mount Vernon Nazarene University Traditional Academic"
GRD 3023,History of Graphic Design,3,"A survey of the graphic design from prehistory to the 
present age. Topics include the origins of European 
typography and design for printing; the impact of the 
Industrial Revolution on visual communication; graphic 
design in the first half of the twentieth century, and graphic 
design in the information age. 
Prerequisite: ART-1002G is strongly recommended."
aGRD 3033,Illustration,3,"An exploration of media used for advertising, editorial, 
institutional or book illustration. Special emphasis is given 
to solving visual problems, and responding positively to 
critiques. The course may be repeated for a total of six (6) 
semester hours of credit. 
Prerequisite: GRD-1013G or ART-1013G; ART-1053G and 
ART-2063G are recommended."
GRD 3043,Web Design for Designers,3,"A study of and practical experience in conceptualizing, 
designing, making functional, and maintaining a web site 
using contemporary computer programs. 
Prerequisite: GRD-2003."
GRD 4073,Senior Graphic Design Project,3,"An advanced graphic design study project during which the 
student develops a strong body of work for a professional 
portfolio, and participates in the portfolio show. Students 
must enroll for two consecutive semesters and earn a total 
of six (6) hours credit. Open only to senior graphic design 
majors. 
Prerequisite: Open only to senior graphic design majors 
with advisor approval."
GRD 4083,Senior Graphic Design Exhibit,3,"Senior graphic design majors refine existing work, create 
new work for the completion of personal professional 
portfolios, and participate in a group portfolio show. This 
completes a culminating work and the most professional 
portion of the graphic design majors' education."
GRD 5019,Independent Study in Graphic Design,1 - 4,
GRD 5029,Graphic Design Internship,1 - 6,"A supervised experience performed in a professional 
environment representing a student's major 
discipline. Students receive satisfactory/unsatisfactory 
grades. 
Prerequisite: Departmental application and approval."
GRD 5091,Graphic Design Honors Research Project,1 - 2,"A capstone research project within the major for honor 
students. It is supervised by a faculty mentor and evaluated 
by a committee of three faculty. The course is repeatable 
for up to four (4) hours of credit. 
Prerequisite: Approval of the Application of intent for 
Honors Research Project by the Honors Program Director. 
HIS - History"
HIS 1013G,The Western Tradition in World Context,3,"This course will examine the development of Western 
civilization within a broader world context"
HIS 2013,United States History to 1865,3,"A study of the political, economic and social development of 
the American people from the beginning through the Civil 
War."
HIS 2023,United States History Since 1865,3,"A study of the political, economic and social development of 
the American people from the Civil War to the present."
aHIS 3003,Age of the Renaissance and Reformation,3,A study of Europe
aHIS 3013,Colonial America,3,"A study of the foundation of the American nation beginning 
with the founding of the English colonies. Special emphasis 
is given to the War for Independence. 
 
Traditional Courses | 189"
aHIS 3033,The American Civil War,3,"An extended study of the causes, major events and 
significance of the War between the States"
aHIS 3043,Modern America,3,"An extended study of American domestic and foreign policy 
issues from the Great Depression to the present."
aHIS 3053,History of Modern Britain,3,A survey of British history
aHIS 3079,Special Topics in U.S. History,3,"Small group discussions of readings in current research 
literature in American History. Topics vary from year to 
year; the course may be repeated."
aHIS 3089,Special Topics in European History,3,"Small group discussions of readings in current research 
literature in European History. Topics vary from year to 
year; the course may be repeated."
aHIS 3093G,History of the Modern Middle East,3,"An introduction to Islamic civilizations across the world from 
its origin in the seventh century A.D. to the present."
aHIS 3099,Special Topics in Non-Western History,3,"Small group discussions of readings in current research 
literature in non-Western History. Topics vary from year to 
year; the course may be repeated."
aHIS 3123,History of Ohio,3,"A survey of Ohio's history from the pre-Columbian mound 
builders to the present, with emphasis on geographical, 
political, social, cultural, and economic aspects of Ohio's 
development."
aHIS 3193,Seminar in Historical Research,3,"An introduction to historiography and methods of historical 
research. Students perform a major research project to 
learn basic techniques of historical analysis, interpretation, 
and writing."
HIS 4001,Research Capstone,1,"This is a one-credit research-intensive course that allows 
history majors of junior or senior standing who have 
successfully completed HIS-3193 Seminar in Historical 
Research to demonstrate their mastery of historical 
research methods and techniques by completing a 
capstone project. All history majors are required to earn a C 
or higher in this course at least once in order to graduate. 
Prerequisite: Grade of C or better in aHIS-3193."
HIS 5019,Independent Study in History,1 - 4,"Prerequisite: Junior standing and departmental application 
and approval."
HIS 5029,History Internship,1 - 6,"A supervised experience performed in a professional 
environment representing a student's major 
discipline. Students receive satisfactory/unsatisfactory 
grades. 
Prerequisite: Departmental application and approval."
HIS 5091,History Honors Research Project,1 - 2,"A capstone research project within the major for honor 
students. It is supervised by a faculty mentor and evaluated 
by a committee of three faculty. The course is repeatable 
for up to four (4) hours of credit. 
Prerequisite: Approval of the Application of intent for 
Honors Research Project by the Honors Program Director. 
HON - Honors"
HON 1003G,Core Conversations I,3,"An interdisciplinary study of some of the major texts from 
the ancient near east, Greece and Rome that have 
influenced the development of the western tradition. Course 
is taught in seminar format. 
Prerequisite: Admission to the Honors Program or 
permission from the Honors Program Director."
HON 1013G,Core Conversations II,3,"An interdisciplinary study of major texts in Medieval and 
Renaissance Europe that have influenced the development 
of the western tradition. Course is taught in seminar format. 
190| Mount Vernon Nazarene University Traditional Academic"
HON 1021,Honors Seminar for Freshmen,1,"An interdisciplinary course treating issues of contemporary 
concern. Topics vary by semester. Students receive 
satisfactory/unsatisfactory grades. 
Prerequisite: Admission to the Honors Program or 
permission from the Honors Program Director."
HON 2021,Honors Seminar,1,"An interdisciplinary course treating issues of contemporary 
concern. Topics vary by semester. 
Prerequisite: HON-1021 or permission from the Honors 
Program Director."
HON 3021,Honors Special Topics,1,"A small group discussion of readings with experimental 
formats to engage students in a variety of teaching and 
learning modes. The course may be repeated for a total of 
two credits."
HON 3091,Honors Project Preparation,1,"Planning and designing an honors research project in the 
student's major. Special emphasis is given to the basic 
elements of research: literature review, methodology, 
presentation of findings, and conclusions."
HON 4099,Honors Project,1 - 3,"Supervised completion of a major research, application, 
development, or creative project. The project must include 
a substantial written report of (a) project description, (b) 
review of literature or related works, (c) methodology, (d) 
results, and (e) conclusion (or equivalent format used in the 
student's major and approved by the project mentor and 
Director of the Honors Program). The course may be 
repeated for a maximum of 5 credits. 
Prerequisite: HON-3091 and permission from the 
department chair in the student's major. 
HSC - Health Science"
HSC 1012,Professional Perspectives in Healthcare,2,"The focus of this course is to introduce a variety of 
healthcare professions and responsibilities related to those 
roles. Content and discussions explore the commitment 
and development of characteristics and behaviors 
necessary to be successful in completing academic and 
practice requirements for each of the professions."
HSC 1013G,Nutrition and Wellness,3,"The course examines the use of nutrients to support health, 
the nutritional needs throughout the life cycle, and diet 
analysis in health care and life settings. Emphasis is placed 
on making healthy life style choices based on the science 
of nutrition. Basic concepts of health promotion/health 
maintenance are explored using select theories of health 
promotion and health behavior change. Biblical foundations 
for healthy living are examined to promote maximal health 
in self and others."
HSC 3003G,Cultural Responsiveness in Healthcare,3,"This course exposes students to several non-Western 
cultures that students could encounter during their careers 
in health care. The course is meant to increase student 
sensitivity to various cultural views about health and health 
care, and to increase student awareness of how 
approaches toward ethnic patients influence patient 
response and healing."
HSC 3013,Healthcare Delivery,3,"This course focuses on types, operations, and regulations 
of health services organizations. Topics include 
characteristics of varied healthcare organizations, how 
health services are delivered to consumers, financial 
aspects of healthcare delivery, quality assessments and 
improvement, and the impact of regulatory and accrediting 
organizations."
HSC 3023,Research Methods in Healthcare,3,"This course will address the basic principles of research in 
the field of healthcare. It also includes ethical practices, 
statistics, and appropriate methods for observing and 
collecting data. Students will also learn fundamental 
statistical analysis. Review of current research in the field, 
including abstract of professional journal articles will be 
required."
HSC 4001,Senior Seminar for Health Sciences,1,"This course provides an opportunity for seniors to articulate 
and implement knowledge gained through the Health 
Science degree program. Students are expected to 
integrate and articulate competencies related to their 
chosen health science career concentration through a 
project, culminating in a written report and presentation."
HSC 4002,Senior Capstone for Health Sciences,2,"This course provides an opportunity for seniors to articulate 
and implement knowledge gained through the Health 
Science degree program. Students are expected to 
integrate and articulate competencies related to their 
Traditional Courses | 191 
 
chosen health science career concentration through a 
project, culminating in a written report and presentation."
HSC 4012,Population Health,2,"A study of the principles of health promotion within a 
framework of epidemiology. Primary, secondary, and 
tertiary care based on the healthy people's identified target 
areas is emphasized. The role of the healthcare 
professional advocating for healthy communities is 
included. Community resources are highlighted."
HSC 4014,Concepts in Population Health,4,"A study of the principles of health promotion within a 
framework of epidemiology. Primary, secondary, and 
tertiary care based on the healthy people's identified target 
areas is emphasized. The role of the healthcare 
professional advocating for healthy communities is 
included. Community resources are highlighted."
HUM 1012G,Discipleship of the Christian Mind,2,"This course helps students identify, form, and practice 
habits of the Christian mind through the basic analysis of 
worldview in their own lives and in key texts and through 
writing. It aims to introduce students to the vision of liberal 
arts education at MVNU and to the life of the mind as an 
aspect of Christian discipleship. 
Prerequisite: Any of the following options serve as 
prerequisites for HUM-1012G: ENG-1084G, CSS-1012, 
ACT English score of 19 or better, SAT Reading/Writing 
score of 500 or better, ACT Composite score of 19 or 
better, or SAT Composite score of 910 or better."
HUM 2013G,The Arts and Human Identity,3,"This course explores art broadly conceived as a mode of 
action essential to human identity and culture and will ask 
fundamental questions about the nature and purposes of 
art. The course will connect students to the arts by giving 
them Christian categories for seeing art - its creation and 
use - as part of their humanity, introduce them to some 
significant works in music, literature, and the fine arts, and 
encourage their aesthetic enjoyment of various art forms. 
IBS - International Business"
IBS 3003G,International Business Operations,3,"An introduction to the theory and practice of business 
operations of international and multinational firms. Special 
emphasis is given to international trade theory, marketing, 
finance and human resource management."
IBS 5019,Independent Study in International Business,1 - 4,ICS - Intercultural Studies
ICS 1013,Foundations of Missions,3,"An overview of the biblical and theological bases for 
missions. Topics include the making of a missionary, the 
biblical mandate for missions, and the theological 
foundations of missions."
aICS 2003G,Introduction to Cultural Anthropology,3,"This course will explore the variety of human cultures found 
around the world by allowing students to investigate cultural 
similarities and differences through the tools 
anthropologists use to gain insight into cultural diversity 
present in our world."
aICS 2063G,Religions of the World,3,"An exploration of the historical and cultural symbols, 
customs, and rituals from the literature and practice among 
Abrahamic Faiths (Judaism, Christianity, and Islam), 
Religions of the East (Hinduism, Buddhism, Confucianism, 
Daoism/Taoism), folk religions, and other religious groups. 
Investigation occurs from several perspectives, including 
historical (beginnings and development), anthropological 
(beliefs, rituals, practices), and comparative (similarities 
and differences)."
ICS 2089,Special Topics in Missions,1 - 3,"Various topics in missions, generally taught by active 
missionaries."
ICS 3013,Gospel and Culture,3,"A study of how the Gospel is lived and expressed within 
cultural contexts. Special emphasis is given to the process 
of critical contextualization and the development of 
indigenous churches within the various societal types."
ICS 3043,Preparation for Cross-Cultural Life & Work,3,"This course prepares students for cross-cultural life and 
work, with a special emphasis on vocational calling and 
essential dispositions for life and work in a cross-cultural 
context, readiness for work in other cultures, and 
troubleshooting issues in transitioning from home culture to 
host culture. This course plays a vital role in preparing 
students for their Intercultural Studies Practicum. During the 
course, students will complete application materials, initiate 
interaction with their field site, and begin building out their 
learning agreement. The course also speaks to the logistics 
in obtaining passports, visas, immunizations, etc. 
Prerequisite: ICS-1013 or ICS-3023."
ICS 3064,Integrated Praxis in an Intercultural Context,4,"This course provides students an opportunity to integrate 
and apply disciplinary knowledge to an international 
context. It will focus on the critical thinking skills, experience 
based tools and reflective practice needed to identify and 
collaborate with key stakeholders to identify community 
assets, needs, and resources and use that information to 
design and evaluate programs to meet felt needs in a 
community. The course introduces students to the major 
approaches to community assessment, including their 
benefits and drawbacks, as well as various methods for 
gathering and analyzing data. As funding is a key 
component in international work, the course will integrate 
grant writing in the program development and evaluation 
process. The course gives special attention to developing 
the skills needed to work cross-culturally and the 
importance of meaningful collaboration and reciprocity in 
working with global partners."
ICS 3113G,International Development,3,"This course serves as an introduction to the international 
development world with the goal of creating a competency 
in students to become proficient in international and cross-
cultural development endeavors - catalysts and 
practitioners for change all over the globe. An applied, 
interdisciplinary approach to some of the major issues 
within the field will be taken with an emphasis on best 
practices. Successful completion of the course will provide 
acquired knowledge in areas such as international aid and 
its funding, international development theories, food 
security, cross-cultural engagement, international 
institutions, environmental issues, humanitarian aid, design 
and analysis of international development project, and job 
acquisition in the field. 
Crosslisted as: EMH-3113G."
ICS 3133,Introduction to Linguistics,3,"An introductory study of linguistics including animal and 
primate communication, phonology, morphology, syntax, 
semantics, and pragmatics."
ICS 4002,Intercultural Studies Capstone,2,"A capstone experience for all ICS majors which includes a 
supervised research project, cultural intelligence and 
awareness inventories with reflection, development of their 
vocational objectives, and job search."
ICS 4016G,Intercultural Studies Practicum,6,"The senior practicum facilitates connections between 
students' academic studies to practical work experience in 
a professional cross-cultural context (e.g., church, 
community organization, research organization, business, 
government agency, international NGO). Under the 
supervision of a local site expert and lead mentor, the 
senior practicum provides a unique experiential learning 
opportunity to integrate and practice skills introduced and 
reinforced in the ICS curriculum and the students' major 
while simultaneously serving a community in a cross-
cultural context. This course is designed to help students 
solidify their integrated knowledge and skills and further 
develop their disposition for life and work in a cross-cultural 
context."
ICS 4021,Integrated Practicum Seminar,1,"The integrated practicum seminar serves as a connecting 
link between classroom theory and practice reality. The 
course engages students in discussions regarding global 
Traditional Courses | 193 
 
and cross-cultural competence and the challenges and 
opportunities of living and working inter-culturally. 
Cross-cultural competence is not an end in itself, but will be 
used as a guide to understanding the calling to live faithfully 
as Christians in this world. This class will use a list of eight 
cross-cultural competencies (i.e., openness, flexibility, 
engagement, self-awareness, cultural humility, 
adaptability/resilience, cross-cultural skills, and integration) 
to help inform and navigate our experience of living and 
studying abroad. The competencies will be used as a guide 
to help navigate experience and provide markers along the 
way to understand progress."
ICS 5019,Independent Study in Intercultural Studies,1 - 4,ISP - Intervention Specialist
ISP 3002,Intervention Assessments,2,"This course is designed to provide instruction in the 
principles and techniques of administration, application, and 
interpretation of tests, test results, and data specific to 
intervention specialist licensure."
ISP 3032,Intervention Specialist Field Experience K-5,2,"A structured field experience under the supervision of a 
university supervisor and a cooperating teacher in which 
candidates work with children with mild or moderate 
educational needs. The focus is on gaining knowledge of 
the characteristics of adolescent learners with mild or 
moderate disabilities, and an understanding of the role of 
the intervention specialist in meeting their needs. 
Prerequisite: Admission to the Teacher Education Program."
ISP 3042,Intervention Specialist Field Experience 6-12,2,"A structured field experience under the supervision of a 
university supervisor and a cooperating teacher in which 
candidates work with young adolescents and adolescents 
with mild or moderate educational needs. The focus is on 
gaining knowledge of the characteristics of adolescent 
learners with mild or moderate disabilities, and an 
understanding of the role of the intervention specialist in 
meeting their needs. 
Prerequisite: Admission to the Teacher Education Program."
ISP 4001,Methods Laboratory,1,"This is a structured field experience in the candidate's 
student teaching special education placement. During this 
field experience, the candidate will demonstrate the ability 
to use a repertoire of evidence-based instructional 
strategies to individualize instruction for individuals with 
exceptional learning needs. This experience involves a 
placement under the supervision of a university supervisor 
certified in the area of mild/moderate disabilities, and a 
cooperating teacher. 
Prerequisite: Admission to the Teacher Education Program."
ISP 4002,Specialized Instruction: Reading/Writing,2,"This course presents a range of research-based 
instructional strategies and teaching innovations in reading 
and language. Candidates will learn to select, adapt, and 
use research-based instructional strategies and materials 
according to characteristics of the individual with 
exceptional learning needs. 
Prerequisite: Admission to the Teacher Education Program."
ISP 4022,Behavior Analysis and Management,2,"An examination of research-based best practices for 
effective management of teaching and learning for 
individuals with exceptional needs. Candidates learn to 
create supportive learning environments in which diversities 
are valued, integrate individuals with exceptional learning 
needs into various settings, modify the environment to 
manage behavior, monitor and analyze student behavior, 
and use varied behavior management and reinforcement 
systems consistent with the needs of the individual. 
Prerequisite: Admission to the Teacher Education Program. 
194| Mount Vernon Nazarene University Traditional Academic"
ISP 4051,Professional and Collaborative Practice,1,"A series of weekly seminars addressing professional and 
ethical practice related to individuals with exceptional 
learning needs and special education as a collaborative 
practice. Special emphasis is given to practice within the 
Council of Exceptional Children Code of Ethics. 
Prerequisite: Admission to the Teacher Education Program."
ISP 4096,Student Teaching: Intervention Specialist,"6 - 
12","A full-time seven (7) week student teaching experience in a 
state-approved unit serving individuals with mild or 
moderate disabilities under the guidance of a cooperating 
teacher. Successful completion requires demonstration of 
competencies necessary for licensure as a mild/moderate 
intervention specialist. The course is graded on a 
satisfactory-unsatisfactory basis. 
Prerequisite: Admission to the Student Teaching Program 
and EDU-3063G. 
ITD - Interdisciplinary Studies"
ITD 1009G,Crossing Cultures Training & Experience,0 - 1,"This course explores basic knowledge and best practices 
for working among and within other cultural groups through 
participation in a cross-cultural trip experience. This course 
is required as a co-requisite with any a qualified Spring 
Break or summer crossing cultures trip which is  sponsored 
and led by Mount Vernon Nazarene University.  It meets 
the Explorations in Crossing Cultures Option (Avenue 1B) 
in the University Core when linked to a crossing cultures 
trip. Credit will be applied at the completion of the course, 
trip and required written reflection."
ITD 3001,Collaboratory Project,1,"This course will provide students an opportunity to work 
alongside faculty with other students, community members, 
and community agencies to organize and carry out a 
portion of a multi-year project that addresses an existing 
community issue or need. Collaboratory projects rely on a 
pedagogical approach that emphasizes collaborative, 
project-based and socially engaged learning, and 
scholarship. Students will apply knowledge and discern, 
cultivate, and employ their distinctive talents and interests 
through engagement with the project. As they do so, 
students will have the opportunity to grow academically, 
vocationally, personally, and civically.  
The course can be taken up to four times for credit. 
Prerequisite: Requires approval by the supervising 
instructor."
ITD 5013G,Contemporary Concerns,3,"This capstone course is a multi-disciplinary engagement 
with contemporary problems from the perspective of 
Christian faith, with emphasis on distinctive Wesleyan 
perspectives and ethical analysis. It will evaluate a number 
of issues central to the lives of citizens. It will also engage a 
specific topic of professional or disciplinary interest as 
developed by an individual faculty member's scholarship or 
interest. Some topics will be common to all sections and 
other topics will vary by section. 
Prerequisite: Must have at least 84 completed hours of 
course work. Also either BIB-1023G or both BIB-1003G and 
BIB-1013G, as well as PHI-2013G and THE-3003G. 
MAN - Management"
MAN 2003,Principles of Management,3,"A study of the administration of an organization with 
emphasis on planning methods, organizing techniques, 
motivating factors and controlling procedures. This course 
is offered in traditional and non-traditional formats"
MAN 3003,Business Law I,3,"An introduction to commercial law based on the U. S. 
Constitution, common law, and statutory law. Special 
emphasis is given to legal aspects of common business 
transactions including contract law, torts, crime and 
intellectual, real and personal property."
MAN 3013,Business Law II,3,"An introduction to the Uniform Commercial Code affecting 
commercial paper, product liability, and creditor's rights. 
Government regulation of business entities is also 
emphasized. 
Prerequisite: MAN-3003."
aMAN 3033,Human Resource Management,3,"A study of the role of human resource management as a 
staff function within the organization. The human resource 
management functions of recruitment, interviewing, human 
resource planning, equal employment, job analysis, wage 
and salary administration, management development, 
training, compensation, and labor relations are examined. 
An investigation of the interpersonal relationships of 
employees in the organizational setting is also considered. 
Prerequisite: MAN-2003. 
Traditional Courses | 195"
MAN 3043,Small Business Management,3,"A study of the discipline of entrepreneurship. Special 
emphasis is given to the entrepreneurial process, creating a 
business plan, entry strategies, market opportunities, 
financial projections, sources of capital, legal and tax 
issues, and divesting strategies. 
Prerequisite: ACC-2063, MAN-2003, and MAR-3033."
aMAN 3063,Leadership,3,"A study of the current understanding of leadership theory 
and practice with a goal of developing the student's 
personal theory of leadership. 
Prerequisite: MAN-2003."
MAN 3083G,Organizational Behavior,3,"A study of behavior in organizational settings as affected by 
individual, group and organizational processes. Special 
emphasis is given to learning, motivation, attitudes, stress, 
organizational culture, group processes, and decision-
making."
aMAN 3093,Topics in Management,3,"Small group discussions of readings in current research 
literature. Topics vary from year to year; the course may be 
repeated. 
Prerequisite: MAN-2003."
aMAN 3103,Management of Nonprofit Organizations,3,"A study of the fundamentals of managing nonprofit 
organizations; highlighting the unique attributes associated 
with health care, education, faith based, and civic 
organizations; and identifying the best practices of nonprofit 
organizations. 
Prerequisite: MAN-2003."
MAN 4013,Business Ethics,3,"A study of ethical theories as they relate to various 
contemporary problems in the business world. Emphasis is 
placed on class participation and practical application. 
Students develop a code of ethics for their organization. 
Special emphasis is given to the biblical foundation of 
values and the application of Christian ethical principles in 
the business world."
aMAN 4023,Operations Management,3,"To provide thorough familiarization with the many theories 
and techniques of operations management as they apply to 
accomplishing objectives in all types of business operations 
and many other walks of life, but especially to 
manufacturing and service operations. This course is 
offered in traditional and non-traditional formats."
MAN 4033,Strategic Planning,3,"A capstone course focusing on the strategic long-range 
planning process. The course involves an examination of 
the development, implementation, and formulation of 
business strategy and policy, and stresses the need for 
awareness of and accommodation to change in the 
company's internal and external environments. Generic 
business strategies and techniques for analyzing strategies 
are explored. Special emphasis is given to integrating 
decisions in business with the Christian faith. 
Prerequisite: FIN-3073."
MAN 4053,New Venture Creation,3,"This course examines creativity and the process of 
entrepreneurship, including the generation of potential 
business opportunities, evaluation of venture potential, 
development of a new venture team and an entrepreneurial 
organization, startup, growth, and harvest strategies for 
entrepreneurial ventures, and marketing of new ventures. 
Prerequisite: MAN-2003."
MAN 5019,Independent Study in Management,1 - 4,
MAN 5029,Management Internship,1 - 6,"A supervised experience performed in a professional 
environment representing a student's major discipline. 
Prerequisite: Departmental application and approval. 
 
196| Mount Vernon Nazarene University Traditional Academic"
MAT 0083,Basic Algebra,3,"A study of basic algebra for students with no college 
preparatory mathematics, or for students with deficiencies 
in basic algebra skills. Topics include basic arithmetic, 
basic algebra, and geometric formulas. This course is not 
open to students in the post-secondary enrollment options 
program. This course is required for students who score 
below 17 on the ACT Mathematics sub-test, below 480 on 
the SAT Mathematics sub-test, or below a 30 on the 
ALEKS Mathematics Placement Exam."
MAT 0093,Algebra,3,"An algebra course for students with some high school 
algebra background to develop additional algebraic skills 
required for higher level mathematics courses. Topics 
include: exponents and polynomials, factoring and solving 
equations, rational expressions and equations, systems of 
linear equations, and radical expressions including the 
quadratic formula. This remedial course is not open to 
students in the post-secondary enrollment options program 
Prerequisite: Must have a grade of C- or better in MAT-
0083, an ACT Mathematics subscore of 17 or 18,  SAT 
Mathematics subscore of 480-520, or an ALEKS PPL 
placement score of 30-45."
MAT 1013G,Trigonometry,3,"A study in trigonometry. Topics include circular functions, 
identities, equations, and graphing. 
Prerequisite: Must have a grade of C- or better in MAT-
0093, an ACT Mathematics subscore of 19 or higher, an 
SAT Mathematics subscore of 530 or higher, or an ALEKS 
PPL placement score of 46 or higher."
MAT 1023G,Precalculus Mathematics,3,"A study in pre-calculus concepts of the properties of 
elementary functions including the polynomial, 
trigonometric, logarithmic and exponential functions. 
Special emphasis is given to analytic geometry of the line 
and cone. 
Prerequisite: Must have a grade of C- or better in MAT-
0093, an ACT Mathematics subscore of 19 or higher, an 
SAT Mathematics subscore of 530 or higher, or an ALEKS 
PPL placement score of 46 or higher."
MAT 1033G,Introduction to Mathematical Systems,3,"Application of mathematics to real world situations using 
quantitative methods that require critical thinking. Topics 
vary and may include graph theory, linear programming, 
voting, fair division, game theory, numerical codes, 
symmetry, growth, and money."
MAT 1034G,Calculus I,4,"An introduction of differentiation and integration of 
elementary functions. 
Prerequisite: Must have a grade of C- or better in MAT-
1023, an ACT Mathematics sub-score of 25 or higher, an 
SAT Mathematics sub-score of 620 or higher, or an ALEKS 
PPL placement score of 76 or higher."
MAT 1053,Elementary Discrete Mathematics,3,"A study of discrete mathematics as it relates to computer 
science. Topics include functions, proof techniques, sets, 
algebra, summation, number systems, logic, Boolean 
algebra, probability, combinatorics and graph theory. 
Prerequisite: A grade of C- or better in MAT-1013G or a 
passing score on the Trigonometry Placement Exam."
MAT 1063,Mathematics for Elementary Teachers,3,"A comprehensive approach to the mathematical 
knowledge, both conceptual and procedural, necessary for 
an Ohio early childhood education teaching credential (K-
5). Topics covered in this course include number literacy, 
operations, and properties with whole numbers, fractions, 
decimals, ratios, rates, and proportions, as well as the 
properties and algorithms. A thorough introduction is given 
to the areas of algebraic thinking, measurement, data, 
geometry, and general foundational mathematical 
practices. This class is highly interactive and emphasizes 
group work and cooperative learning. 
Prerequisite: Must have a grade of C- or better in MAT-
0093, an ACT Mathematics subscore of 19 or higher, an 
SAT Mathematics subscore of 530 or higher, or an ALEKS 
PPL placement score of 46 or higher. 
 
 
Traditional Courses | 197"
MAT 1083,Foundations of Mathematics,3,"An overview of the foundations of mathematics including 
logic, sets, and an introduction to proof techniques involving 
the properties of the natural numbers. Special emphasis is 
given to the divisibility property of integers, prime numbers, 
and congruences. Students will also be introduced to 
mathematical software packages. 
Prerequisite: Must have a grade of C- or better in MAT-
0093, an ACT Mathematics subscore of 19 or higher, an 
SAT Mathematics subscore of 530 or higher, or an ALEKS 
PPL placement score of 46 or higher."
MAT 2034,Calculus II,4,"A study of limits, differentiation and integration of 
transcendental functions, methods of integration, polar 
coordinates, L'Hopital's rule, power series, and 
applications. 
Prerequisite: Must pass MAT-1034G; Must also have a 
grade of C- or better in MAT-1013G or a trigonometry 
subscore of 40 or higher on the ALEKS Mathematics 
Placement Exam."
